,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1497,frozenset({'POSTAGE'}),frozenset({'RETROSPOT TEA SET CERAMIC 11 PC'}),0.7712082262210797,0.08740359897172237,0.05912596401028278,0.07666666666666667,0.8771568627450981,-0.008280410518037809,0.9883715534602285
1496,frozenset({'RETROSPOT TEA SET CERAMIC 11 PC'}),frozenset({'POSTAGE'}),0.08740359897172237,0.7712082262210797,0.05912596401028278,0.6764705882352942,0.8771568627450982,-0.008280410518037809,0.7071745734984811
382,frozenset({'CHILDRENS CUTLERY DOLLY GIRL'}),frozenset({'POSTAGE'}),0.07197943444730077,0.7712082262210797,0.04884318766066838,0.6785714285714285,0.8798809523809523,-0.006667944303830935,0.7117966295344187
383,frozenset({'POSTAGE'}),frozenset({'CHILDRENS CUTLERY DOLLY GIRL'}),0.7712082262210797,0.07197943444730077,0.04884318766066838,0.06333333333333334,0.8798809523809524,-0.006667944303830935,0.9907692870669387
1637,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),frozenset({'RABBIT NIGHT LIGHT'}),0.12339331619537275,0.18766066838046272,0.02056555269922879,0.16666666666666666,0.8881278538812785,-0.0025905194916766364,0.9748071979434447
1636,frozenset({'RABBIT NIGHT LIGHT'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.18766066838046272,0.12339331619537275,0.02056555269922879,0.1095890410958904,0.8881278538812785,-0.0025905194916766364,0.984496737195966
1718,frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.12853470437017994,0.17994858611825193,0.02056555269922879,0.16,0.8891428571428571,-0.002564085619312588,0.9762516831925573
1719,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.17994858611825193,0.12853470437017994,0.02056555269922879,0.11428571428571428,0.8891428571428571,-0.002564085619312588,0.9839124305497969
1508,frozenset({'SET 2 TEA TOWELS I LOVE LONDON'}),frozenset({'POSTAGE'}),0.04113110539845758,0.7712082262210797,0.028277634961439587,0.6875,0.8914583333333334,-0.0034430118754171547,0.7321336760925451
1509,frozenset({'POSTAGE'}),frozenset({'SET 2 TEA TOWELS I LOVE LONDON'}),0.7712082262210797,0.04113110539845758,0.028277634961439587,0.03666666666666667,0.8914583333333334,-0.0034430118754171547,0.9953656345344731
250,frozenset({'POSTAGE'}),frozenset({'BLACK/BLUE POLKADOT UMBRELLA'}),0.7712082262210797,0.033419023136246784,0.02313624678663239,0.030000000000000002,0.8976923076923078,-0.002636778768313714,0.996475233880158
1233,frozenset({'POSTAGE'}),frozenset({'PICNIC BOXES SET OF 3 RETROSPOT'}),0.7712082262210797,0.033419023136246784,0.02313624678663239,0.030000000000000002,0.8976923076923078,-0.002636778768313714,0.996475233880158
1522,frozenset({'POSTAGE'}),frozenset({'SET OF 3 REGENCY CAKE TINS'}),0.7712082262210797,0.033419023136246784,0.02313624678663239,0.030000000000000002,0.8976923076923078,-0.002636778768313714,0.996475233880158
1541,frozenset({'POSTAGE'}),frozenset({'SET OF 72 RETROSPOT PAPER  DOILIES'}),0.7712082262210797,0.033419023136246784,0.02313624678663239,0.030000000000000002,0.8976923076923078,-0.002636778768313714,0.996475233880158
251,frozenset({'BLACK/BLUE POLKADOT UMBRELLA'}),frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.02313624678663239,0.6923076923076924,0.8976923076923079,-0.002636778768313714,0.7435732647814913
1232,frozenset({'PICNIC BOXES SET OF 3 RETROSPOT'}),frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.02313624678663239,0.6923076923076924,0.8976923076923079,-0.002636778768313714,0.7435732647814913
1523,frozenset({'SET OF 3 REGENCY CAKE TINS'}),frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.02313624678663239,0.6923076923076924,0.8976923076923079,-0.002636778768313714,0.7435732647814913
1540,frozenset({'SET OF 72 RETROSPOT PAPER  DOILIES'}),frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.02313624678663239,0.6923076923076924,0.8976923076923079,-0.002636778768313714,0.7435732647814913
1564,frozenset({'POSTAGE'}),frozenset({'SKULL LUNCH BOX WITH CUTLERY'}),0.7712082262210797,0.05141388174807198,0.03598971722365039,0.04666666666666667,0.9076666666666667,-0.003661091322420547,0.9950204037607637
1565,frozenset({'SKULL LUNCH BOX WITH CUTLERY'}),frozenset({'POSTAGE'}),0.05141388174807198,0.7712082262210797,0.03598971722365039,0.7000000000000001,0.9076666666666668,-0.003661091322420547,0.7626392459297346
407,frozenset({'CHILDRENS CUTLERY SPACEBOY'}),frozenset({'POSTAGE'}),0.06940874035989718,0.7712082262210797,0.04884318766066838,0.7037037037037036,0.912469135802469,-0.00468540387652739,0.7721722365038559
406,frozenset({'POSTAGE'}),frozenset({'CHILDRENS CUTLERY SPACEBOY'}),0.7712082262210797,0.06940874035989718,0.04884318766066838,0.06333333333333334,0.9124691358024691,-0.00468540387652739,0.9935138003275119
1546,frozenset({'SET OF SALT AND PEPPER TOADSTOOLS'}),frozenset({'POSTAGE'}),0.043701799485861184,0.7712082262210797,0.030848329048843187,0.7058823529411764,0.9152941176470588,-0.002854858215317106,0.777892030848329
1547,frozenset({'POSTAGE'}),frozenset({'SET OF SALT AND PEPPER TOADSTOOLS'}),0.7712082262210797,0.043701799485861184,0.030848329048843187,0.04,0.9152941176470588,-0.002854858215317106,0.9961439588688946
1444,"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",frozenset({'POSTAGE'}),0.061696658097686374,0.7712082262210797,0.043701799485861184,0.7083333333333334,0.9184722222222224,-0.0038791707694239355,0.7844289386705842
1445,frozenset({'POSTAGE'}),"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})",0.7712082262210797,0.061696658097686374,0.043701799485861184,0.05666666666666667,0.9184722222222224,-0.0038791707694239355,0.994667853606693
1717,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.17994858611825193,0.13881748071979436,0.02313624678663239,0.12857142857142856,0.926190476190476,-0.001843762597392301,0.9882422352395802
1716,frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.13881748071979436,0.17994858611825193,0.02313624678663239,0.16666666666666666,0.9261904761904761,-0.001843762597392301,0.9840616966580976
618,frozenset({'ICE CREAM SUNDAE LIP GLOSS'}),frozenset({'POSTAGE'}),0.04627249357326478,0.7712082262210797,0.033419023136246784,0.7222222222222222,0.9364814814814815,-0.0022667045552170542,0.8236503856041132
619,frozenset({'POSTAGE'}),frozenset({'ICE CREAM SUNDAE LIP GLOSS'}),0.7712082262210797,0.04627249357326478,0.033419023136246784,0.043333333333333335,0.9364814814814816,-0.0022667045552170542,0.9969277070662738
1313,frozenset({'POSTAGE'}),frozenset({'PLASTERS IN TIN SKULLS'}),0.7712082262210797,0.056555269922879174,0.04113110539845758,0.05333333333333333,0.943030303030303,-0.002484784002220443,0.9965965458561136
268,frozenset({'POSTAGE'}),"frozenset({""BOX OF 6 MINI 50'S CRACKERS""})",0.7712082262210797,0.028277634961439587,0.02056555269922879,0.026666666666666665,0.943030303030303,-0.0012423920011102214,0.9983448955875621
833,frozenset({'POSTAGE'}),frozenset({'LUNCH BAG CARS BLUE'}),0.7712082262210797,0.028277634961439587,0.02056555269922879,0.026666666666666665,0.943030303030303,-0.0012423920011102214,0.9983448955875621
1312,frozenset({'PLASTERS IN TIN SKULLS'}),frozenset({'POSTAGE'}),0.056555269922879174,0.7712082262210797,0.04113110539845758,0.7272727272727273,0.9430303030303031,-0.002484784002220443,0.838903170522708
269,"frozenset({""BOX OF 6 MINI 50'S CRACKERS""})",frozenset({'POSTAGE'}),0.028277634961439587,0.7712082262210797,0.02056555269922879,0.7272727272727273,0.9430303030303031,-0.0012423920011102214,0.838903170522708
832,frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'POSTAGE'}),0.028277634961439587,0.7712082262210797,0.02056555269922879,0.7272727272727273,0.9430303030303031,-0.0012423920011102214,0.838903170522708
276,frozenset({'BUNDLE OF 3 ALPHABET EXERCISE BOOKS'}),frozenset({'POSTAGE'}),0.038560411311053984,0.7712082262210797,0.028277634961439587,0.7333333333333333,0.9508888888888889,-0.0014604714481136136,0.8579691516709511
1513,frozenset({'SET OF 10 LED DOLLY LIGHTS'}),frozenset({'POSTAGE'}),0.038560411311053984,0.7712082262210797,0.028277634961439587,0.7333333333333333,0.9508888888888889,-0.0014604714481136136,0.8579691516709511
277,frozenset({'POSTAGE'}),frozenset({'BUNDLE OF 3 ALPHABET EXERCISE BOOKS'}),0.7712082262210797,0.038560411311053984,0.028277634961439587,0.03666666666666667,0.9508888888888889,-0.0014604714481136136,0.9980341751096324
1512,frozenset({'POSTAGE'}),frozenset({'SET OF 10 LED DOLLY LIGHTS'}),0.7712082262210797,0.038560411311053984,0.028277634961439587,0.03666666666666667,0.9508888888888889,-0.0014604714481136136,0.9980341751096324
1468,frozenset({'RED RETROSPOT CAKE STAND'}),frozenset({'POSTAGE'}),0.04884318766066838,0.7712082262210797,0.03598971722365039,0.736842105263158,0.9554385964912282,-0.0016785508951169953,0.8694087403598976
1469,frozenset({'POSTAGE'}),frozenset({'RED RETROSPOT CAKE STAND'}),0.7712082262210797,0.04884318766066838,0.03598971722365039,0.04666666666666667,0.9554385964912282,-0.0016785508951169953,0.9977169360202779
1607,frozenset({'WATERING CAN PINK BUNNY'}),frozenset({'POSTAGE'}),0.05912596401028278,0.7712082262210797,0.043701799485861184,0.7391304347826088,0.9584057971014494,-0.0018966303421203909,0.8770351328191949
1606,frozenset({'POSTAGE'}),frozenset({'WATERING CAN PINK BUNNY'}),0.7712082262210797,0.05912596401028278,0.043701799485861184,0.05666666666666667,0.9584057971014494,-0.0018966303421203909,0.9973929710138345
1465,frozenset({'POSTAGE'}),frozenset({'RED  HARMONICA IN BOX'}),0.7712082262210797,0.06940874035989718,0.05141388174807198,0.06666666666666667,0.9604938271604937,-0.0021147097891237865,0.9970620639001101
1464,frozenset({'RED  HARMONICA IN BOX'}),frozenset({'POSTAGE'}),0.06940874035989718,0.7712082262210797,0.05141388174807198,0.7407407407407407,0.9604938271604938,-0.0021147097891237865,0.882482556004407
561,frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'POSTAGE'}),0.10025706940874037,0.7712082262210797,0.07455012853470437,0.7435897435897436,0.9641880341880342,-0.0027689481301339525,0.8922879177377895
560,frozenset({'POSTAGE'}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.7712082262210797,0.10025706940874037,0.07455012853470437,0.09666666666666668,0.9641880341880342,-0.0027689481301339525,0.9960253844183686
86,frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'POSTAGE'}),0.030848329048843187,0.7712082262210797,0.02313624678663239,0.75,0.9725,-0.0006542383410101694,0.9151670951156814
287,frozenset({'CARD DOLLY GIRL'}),frozenset({'POSTAGE'}),0.030848329048843187,0.7712082262210797,0.02313624678663239,0.75,0.9725,-0.0006542383410101694,0.9151670951156814
1458,frozenset({'RECYCLED ACAPULCO MAT RED'}),frozenset({'POSTAGE'}),0.030848329048843187,0.7712082262210797,0.02313624678663239,0.75,0.9725,-0.0006542383410101694,0.9151670951156814
87,frozenset({'POSTAGE'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.7712082262210797,0.030848329048843187,0.02313624678663239,0.030000000000000002,0.9725000000000001,-0.0006542383410101694,0.9991254339702648
286,frozenset({'POSTAGE'}),frozenset({'CARD DOLLY GIRL'}),0.7712082262210797,0.030848329048843187,0.02313624678663239,0.030000000000000002,0.9725000000000001,-0.0006542383410101694,0.9991254339702648
1459,frozenset({'POSTAGE'}),frozenset({'RECYCLED ACAPULCO MAT RED'}),0.7712082262210797,0.030848329048843187,0.02313624678663239,0.030000000000000002,0.9725000000000001,-0.0006542383410101694,0.9991254339702648
1525,frozenset({'SET OF 4 KNICK KNACK TINS LONDON'}),frozenset({'POSTAGE'}),0.043701799485861184,0.7712082262210797,0.033419023136246784,0.7647058823529411,0.9915686274509804,-0.0002841641279135096,0.9723650385604112
1524,frozenset({'POSTAGE'}),frozenset({'SET OF 4 KNICK KNACK TINS LONDON'}),0.7712082262210797,0.043701799485861184,0.033419023136246784,0.043333333333333335,0.9915686274509804,-0.0002841641279135096,0.9996148437430022
944,frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'POSTAGE'}),0.12082262210796915,0.7712082262210797,0.09254498714652956,0.7659574468085106,0.9931914893617022,-0.0006344129367371332,0.9775648516008415
945,frozenset({'POSTAGE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.7712082262210797,0.12082262210796915,0.09254498714652956,0.12000000000000001,0.9931914893617022,-0.0006344129367371332,0.9990652021500351
240,frozenset({'BAKING SET 9 PIECE RETROSPOT'}),frozenset({'POSTAGE'}),0.07712082262210797,0.7712082262210797,0.05912596401028278,0.7666666666666667,0.9941111111111113,-0.0003502488088236236,0.9805361733382303
241,frozenset({'POSTAGE'}),frozenset({'BAKING SET 9 PIECE RETROSPOT'}),0.7712082262210797,0.07712082262210797,0.05912596401028278,0.07666666666666667,0.9941111111111113,-0.0003502488088236236,0.9995081343442874
425,frozenset({'CHILDS BREAKFAST SET DOLLY GIRL'}),frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.02570694087403599,0.7692307692307693,0.9974358974358976,-6.608468091011399e-05,0.991431019708655
1483,frozenset({'RED RETROSPOT SHOPPING BAG'}),frozenset({'POSTAGE'}),0.033419023136246784,0.7712082262210797,0.02570694087403599,0.7692307692307693,0.9974358974358976,-6.608468091011399e-05,0.991431019708655
424,frozenset({'POSTAGE'}),frozenset({'CHILDS BREAKFAST SET DOLLY GIRL'}),0.7712082262210797,0.033419023136246784,0.02570694087403599,0.03333333333333333,0.9974358974358976,-6.608468091011399e-05,0.9999113553762964
1482,frozenset({'POSTAGE'}),frozenset({'RED RETROSPOT SHOPPING BAG'}),0.7712082262210797,0.033419023136246784,0.02570694087403599,0.03333333333333333,0.9974358974358976,-6.608468091011399e-05,0.9999113553762964
1499,frozenset({'REVOLVER WOODEN RULER'}),frozenset({'POSTAGE'}),0.056555269922879174,0.7712082262210797,0.043701799485861184,0.7727272727272728,1.0019696969696972,8.591008518316068e-05,1.00668380462725
1498,frozenset({'POSTAGE'}),frozenset({'REVOLVER WOODEN RULER'}),0.7712082262210797,0.056555269922879174,0.043701799485861184,0.05666666666666667,1.0019696969696972,8.591008518316068e-05,1.0001180884209762
1323,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'RABBIT NIGHT LIGHT'}),0.13624678663239073,0.18766066838046272,0.02570694087403599,0.18867924528301888,1.0054277591108816,0.00013877782991125395,1.001255455251988
1322,frozenset({'RABBIT NIGHT LIGHT'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.18766066838046272,0.13624678663239073,0.02570694087403599,0.13698630136986303,1.0054277591108816,0.00013877782991125395,1.0008568980291346
1582,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'POSTAGE'}),0.12596401028277635,0.7712082262210797,0.09768637532133675,0.7755102040816326,1.005578231292517,0.0005418943834629708,1.0191633559242814
1583,frozenset({'POSTAGE'}),frozenset({'SPACEBOY LUNCH BOX'}),0.7712082262210797,0.12596401028277635,0.09768637532133675,0.12666666666666668,1.0055782312925172,0.0005418943834629708,1.0008045683785003
304,frozenset({'CHARLOTTE BAG APPLES DESIGN'}),frozenset({'POSTAGE'}),0.06940874035989718,0.7712082262210797,0.05398457583547558,0.7777777777777777,1.0085185185185184,0.00045598429827981013,1.029562982005141
467,frozenset({'CIRCUS PARADE LUNCH BOX'}),frozenset({'POSTAGE'}),0.06940874035989718,0.7712082262210797,0.05398457583547558,0.7777777777777777,1.0085185185185184,0.00045598429827981013,1.029562982005141
1010,frozenset({'LUNCH BOX I LOVE LONDON'}),frozenset({'POSTAGE'}),0.06940874035989718,0.7712082262210797,0.05398457583547558,0.7777777777777777,1.0085185185185184,0.00045598429827981013,1.029562982005141
305,frozenset({'POSTAGE'}),frozenset({'CHARLOTTE BAG APPLES DESIGN'}),0.7712082262210797,0.06940874035989718,0.05398457583547558,0.07,1.0085185185185186,0.00045598429827981013,1.000635763053874
466,frozenset({'POSTAGE'}),frozenset({'CIRCUS PARADE LUNCH BOX'}),0.7712082262210797,0.06940874035989718,0.05398457583547558,0.07,1.0085185185185186,0.00045598429827981013,1.000635763053874
1011,frozenset({'POSTAGE'}),frozenset({'LUNCH BOX I LOVE LONDON'}),0.7712082262210797,0.06940874035989718,0.05398457583547558,0.07,1.0085185185185186,0.00045598429827981013,1.000635763053874
1107,frozenset({'MINI PAINT SET VINTAGE'}),frozenset({'POSTAGE'}),0.10539845758354756,0.7712082262210797,0.08226221079691516,0.7804878048780487,1.0120325203252032,0.0009780532774697481,1.0422736361039702
1106,frozenset({'POSTAGE'}),frozenset({'MINI PAINT SET VINTAGE'}),0.7712082262210797,0.10539845758354756,0.08226221079691516,0.10666666666666666,1.0120325203252032,0.0009780532774697481,1.0014196370333424
1361,frozenset({'POSTAGE'}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.7712082262210797,0.08226221079691516,0.06426735218508997,0.08333333333333333,1.0130208333333333,0.0008260585113764873,1.0011684973124562
1360,frozenset({'PLASTERS IN TIN STRONGMAN'}),frozenset({'POSTAGE'}),0.08226221079691516,0.7712082262210797,0.06426735218508997,0.78125,1.0130208333333335,0.0008260585113764873,1.0459052515607787
328,frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'POSTAGE'}),0.05912596401028278,0.7712082262210797,0.04627249357326478,0.7826086956521738,1.0147826086956522,0.0006740637452832057,1.0524421593830333
329,frozenset({'POSTAGE'}),frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.7712082262210797,0.05912596401028278,0.04627249357326478,0.060000000000000005,1.0147826086956522,0.0006740637452832057,1.0009298255209758
13,frozenset({'4 TRADITIONAL SPINNING TOPS'}),frozenset({'POSTAGE'}),0.07197943444730077,0.7712082262210797,0.056555269922879174,0.7857142857142856,1.0188095238095236,0.0010441379583798621,1.0676949443016277
1574,frozenset({'SPACEBOY BIRTHDAY CARD'}),frozenset({'POSTAGE'}),0.07197943444730077,0.7712082262210797,0.056555269922879174,0.7857142857142856,1.0188095238095236,0.0010441379583798621,1.0676949443016277
1514,frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),frozenset({'POSTAGE'}),0.03598971722365039,0.7712082262210797,0.028277634961439587,0.7857142857142856,1.0188095238095236,0.0005220689791899311,1.0676949443016277
1548,frozenset({'SET/10 BLUE POLKADOT PARTY CANDLES'}),frozenset({'POSTAGE'}),0.03598971722365039,0.7712082262210797,0.028277634961439587,0.7857142857142856,1.0188095238095236,0.0005220689791899311,1.0676949443016277
12,frozenset({'POSTAGE'}),frozenset({'4 TRADITIONAL SPINNING TOPS'}),0.7712082262210797,0.07197943444730077,0.056555269922879174,0.07333333333333333,1.0188095238095238,0.0010441379583798621,1.0014610419633445
1575,frozenset({'POSTAGE'}),frozenset({'SPACEBOY BIRTHDAY CARD'}),0.7712082262210797,0.07197943444730077,0.056555269922879174,0.07333333333333333,1.0188095238095238,0.0010441379583798621,1.0014610419633445
1515,frozenset({'POSTAGE'}),frozenset({'SET OF 12 FAIRY CAKE BAKING CASES'}),0.7712082262210797,0.03598971722365039,0.028277634961439587,0.03666666666666667,1.0188095238095238,0.0005220689791899311,1.0007027156847919
1549,frozenset({'POSTAGE'}),frozenset({'SET/10 BLUE POLKADOT PARTY CANDLES'}),0.7712082262210797,0.03598971722365039,0.028277634961439587,0.03666666666666667,1.0188095238095238,0.0005220689791899311,1.0007027156847919
1703,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.17994858611825193,0.12596401028277635,0.02313624678663239,0.12857142857142856,1.0206997084548104,0.00046920123446184125,1.0029921193476337
1702,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.12596401028277635,0.17994858611825193,0.02313624678663239,0.1836734693877551,1.0206997084548106,0.00046920123446184125,1.0045629820051414
340,"frozenset({""CHILDREN'S APRON DOLLY GIRL""})",frozenset({'POSTAGE'}),0.04884318766066838,0.7712082262210797,0.038560411311053984,0.7894736842105263,1.0236842105263158,0.0008921431922866013,1.0867609254498718
